Year,Datetime,Stage,home_team,Home_score,away_score,away_team,Half-time Home Goals,Half-time Away Goals,RoundID,MatchID,Home result
2014.0,18 Jun 2014 - 13:00 ,Group B,Australia,2.0,3.0,Netherlands,1.0,1.0,255931.0,300186478.0,Lost
2014.0,18 Jun 2014 - 16:00 ,Group B,Spain,0.0,2.0,Chile,0.0,2.0,255931.0,300186498.0,Lost
2014.0,18 Jun 2014 - 18:00 ,Group A,Cameroon,0.0,4.0,Croatia,0.0,1.0,255931.0,300186453.0,Lost
2014.0,19 Jun 2014 - 13:00 ,Group C,Colombia,2.0,1.0,C�te d'Ivoire,0.0,0.0,255931.0,300186468.0,Won
2014.0,19 Jun 2014 - 16:00 ,Group D,Uruguay,2.0,1.0,England,1.0,0.0,255931.0,300186486.0,Won
2014.0,19 Jun 2014 - 19:00 ,Group C,Japan,0.0,0.0,Greece,0.0,0.0,255931.0,300186454.0,Tied
2014.0,20 Jun 2014 - 13:00 ,Group D,Italy,0.0,1.0,Costa Rica,0.0,1.0,255931.0,300186500.0,Lost
2014.0,20 Jun 2014 - 16:00 ,Group E,Switzerland,2.0,5.0,France,0.0,3.0,255931.0,300186514.0,Lost
2014.0,20 Jun 2014 - 19:00 ,Group E,Honduras,1.0,2.0,Ecuador,1.0,1.0,255931.0,300186463.0,Lost
2014.0,21 Jun 2014 - 13:00 ,Group F,Argentina,1.0,0.0,IR Iran,0.0,0.0,255931.0,300186466.0,Won
2014.0,21 Jun 2014 - 16:00 ,Group G,Germany,2.0,2.0,Ghana,0.0,0.0,255931.0,300186493.0,Tied
2014.0,21 Jun 2014 - 18:00 ,Group F,Nigeria,1.0,0.0,"rn"">Bosnia and Herzegovina",1.0,0.0,255931.0,300186511.0,Won
2014.0,22 Jun 2014 - 13:00 ,Group H,Belgium,1.0,0.0,Russia,0.0,0.0,255931.0,300186481.0,Won
2014.0,22 Jun 2014 - 16:00 ,Group H,Korea Republic,2.0,4.0,Algeria,0.0,3.0,255931.0,300186495.0,Lost
2014.0,22 Jun 2014 - 18:00 ,Group G,USA,2.0,2.0,Portugal,0.0,1.0,255931.0,300186483.0,Tied
2014.0,23 Jun 2014 - 13:00 ,Group B,Australia,0.0,3.0,Spain,0.0,1.0,255931.0,300186467.0,Lost
2014.0,23 Jun 2014 - 13:00 ,Group B,Netherlands,2.0,0.0,Chile,0.0,0.0,255931.0,300186470.0,Won
2014.0,23 Jun 2014 - 17:00 ,Group A,Cameroon,1.0,4.0,Brazil,1.0,2.0,255931.0,300186472.0,Lost
2014.0,23 Jun 2014 - 17:00 ,Group A,Croatia,1.0,3.0,Mexico,0.0,0.0,255931.0,300186452.0,Lost
2014.0,24 Jun 2014 - 13:00 ,Group D,Italy,0.0,1.0,Uruguay,0.0,0.0,255931.0,300186465.0,Lost
2014.0,24 Jun 2014 - 13:00 ,Group D,Costa Rica,0.0,0.0,England,0.0,0.0,255931.0,300186484.0,Tied
2014.0,24 Jun 2014 - 16:00 ,Group C,Japan,1.0,4.0,Colombia,1.0,1.0,255931.0,300186457.0,Lost
2014.0,24 Jun 2014 - 17:00 ,Group C,Greece,2.0,1.0,C�te d'Ivoire,1.0,0.0,255931.0,300186455.0,Won
2014.0,25 Jun 2014 - 13:00 ,Group F,Nigeria,2.0,3.0,Argentina,1.0,2.0,255931.0,300186458.0,Lost
2014.0,25 Jun 2014 - 13:00 ,Group F,"rn"">Bosnia and Herzegovina",3.0,1.0,IR Iran,1.0,0.0,255931.0,300186464.0,Won
2014.0,25 Jun 2014 - 16:00 ,Group E,Honduras,0.0,3.0,Switzerland,0.0,2.0,255931.0,300186482.0,Lost
2014.0,25 Jun 2014 - 17:00 ,Group E,Ecuador,0.0,0.0,France,0.0,0.0,255931.0,300186515.0,Tied
2014.0,26 Jun 2014 - 13:00 ,Group G,USA,0.0,1.0,Germany,0.0,0.0,255931.0,300186469.0,Lost
2014.0,26 Jun 2014 - 13:00 ,Group G,Portugal,2.0,1.0,Ghana,1.0,0.0,255931.0,300186476.0,Won
2014.0,26 Jun 2014 - 17:00 ,Group H,Korea Republic,0.0,1.0,Belgium,0.0,0.0,255931.0,300186480.0,Lost
2014.0,26 Jun 2014 - 17:00 ,Group H,Algeria,1.0,1.0,Russia,0.0,1.0,255931.0,300186506.0,Tied
2014.0,28 Jun 2014 - 13:00 ,Round of 16,Brazil,1.0,1.0,Chile,0.0,0.0,255951.0,300186487.0,Tied
2014.0,28 Jun 2014 - 17:00 ,Round of 16,Colombia,2.0,0.0,Uruguay,1.0,0.0,255951.0,300186491.0,Won
2014.0,30 Jun 2014 - 13:00 ,Round of 16,France,2.0,0.0,Nigeria,0.0,0.0,255951.0,300186462.0,Won
2014.0,30 Jun 2014 - 17:00 ,Round of 16,Germany,2.0,1.0,Algeria,0.0,0.0,255951.0,300186460.0,Won
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Brazil,2.0,1.0,Colombia,1.0,0.0,255953.0,300186461.0,Won
2014.0,04 Jul 2014 - 13:00 ,Quarter-finals,France,0.0,1.0,Germany,0.0,1.0,255953.0,300186485.0,Lost
2014.0,08 Jul 2014 - 17:00 ,Semi-finals,Brazil,1.0,7.0,Germany,0.0,5.0,255955.0,300186474.0,Lost
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Brazil,0.0,3.0,Netherlands,0.0,2.0,255957.0,300186502.0,Lost
2014.0,13 Jul 2014 - 16:00 ,Final,Germany,1.0,0.0,Argentina,0.0,0.0,255959.0,300186501.0,Won
2014.0,09 Jul 2014 - 17:00 ,Semi-finals,Netherlands,0.0,0.0,Argentina,0.0,0.0,255955.0,300186490.0,Tied
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Netherlands,0.0,0.0,Costa Rica,0.0,0.0,255953.0,300186488.0,Tied
2014.0,05 Jul 2014 - 13:00 ,Quarter-finals,Argentina,1.0,0.0,Belgium,1.0,0.0,255953.0,300186504.0,Won
2014.0,29 Jun 2014 - 13:00 ,Round of 16,Netherlands,2.0,1.0,Mexico,0.0,0.0,255951.0,300186508.0,Won
2014.0,29 Jun 2014 - 17:00 ,Round of 16,Costa Rica,1.0,1.0,Greece,0.0,0.0,255951.0,300186459.0,Tied
2014.0,01 Jul 2014 - 13:00 ,Round of 16,Argentina,1.0,0.0,Switzerland,0.0,0.0,255951.0,300186503.0,Won
2014.0,01 Jul 2014 - 17:00 ,Round of 16,Belgium,2.0,1.0,USA,0.0,0.0,255951.0,300186497.0,Won
2014.0,28 Jun 2014 - 13:00 ,Round of 16,Brazil,1.0,1.0,Chile,0.0,0.0,255951.0,300186487.0,Tied
2014.0,28 Jun 2014 - 17:00 ,Round of 16,Colombia,2.0,0.0,Uruguay,1.0,0.0,255951.0,300186491.0,Won
2014.0,29 Jun 2014 - 13:00 ,Round of 16,Netherlands,2.0,1.0,Mexico,0.0,0.0,255951.0,300186508.0,Won
2014.0,29 Jun 2014 - 17:00 ,Round of 16,Costa Rica,1.0,1.0,Greece,0.0,0.0,255951.0,300186459.0,Tied
2014.0,30 Jun 2014 - 13:00 ,Round of 16,France,2.0,0.0,Nigeria,0.0,0.0,255951.0,300186462.0,Won
2014.0,30 Jun 2014 - 17:00 ,Round of 16,Germany,2.0,1.0,Algeria,0.0,0.0,255951.0,300186460.0,Won
2014.0,01 Jul 2014 - 13:00 ,Round of 16,Argentina,1.0,0.0,Switzerland,0.0,0.0,255951.0,300186503.0,Won
2014.0,01 Jul 2014 - 17:00 ,Round of 16,Belgium,2.0,1.0,USA,0.0,0.0,255951.0,300186497.0,Won
2014.0,04 Jul 2014 - 13:00 ,Quarter-finals,France,0.0,1.0,Germany,0.0,1.0,255953.0,300186485.0,Lost
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Brazil,2.0,1.0,Colombia,1.0,0.0,255953.0,300186461.0,Won
2014.0,05 Jul 2014 - 13:00 ,Quarter-finals,Argentina,1.0,0.0,Belgium,1.0,0.0,255953.0,300186504.0,Won
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Netherlands,0.0,0.0,Costa Rica,0.0,0.0,255953.0,300186488.0,Tied
2014.0,08 Jul 2014 - 17:00 ,Semi-finals,Brazil,1.0,7.0,Germany,0.0,5.0,255955.0,300186474.0,Lost
2014.0,09 Jul 2014 - 17:00 ,Semi-finals,Netherlands,0.0,0.0,Argentina,0.0,0.0,255955.0,300186490.0,Tied
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Brazil,0.0,3.0,Netherlands,0.0,2.0,255957.0,300186502.0,Lost
2014.0,13 Jul 2014 - 16:00 ,Final,Germany,1.0,0.0,Argentina,0.0,0.0,255959.0,300186501.0,Won
